"geneID","length"
"nodal1.L",1664
"nodal1.S",1664
"nodal2.L",1790
"nodal6.L",1662
"nodal6.S",1662
"nog.L",2999
"nog.S",2999
"nog2.L",657
"nog4.L",741
"nog4.S",741
"nol10.L",2314
"nol11.L",4520
"nol11.S",4520
"nol12.S",1132
"nol4.L",4496
"nol4l.L",5734
"nol4l.S",5734
"nol6.L",3657
"nol8.L",4218
"nol9.L",2771
"nolc1.L",3139
"nom1.L",5807
"nomo3.L",4106
"nono.L",2067
"nop10.S",660
"nop16.L",1642
"nop16.S",1642
"nop2.L",3573
"nop56.L",2006
"nop56.S",2006
"nop58.L",2080
"nop58.S",2080
"nop9.L",2682
"nos1.L",6516
"nos1ap.L",5552
"nos1ap.S",5552
"nostrin.L",2416
"nostrin.S",2416
"not.L",3024
"not.S",3024
"notch1.S",12717
"notch2.L",14604
"notch2.S",14604
"notch3.L",10679
"notch4.L",8636
"notum.L",1522
"notum.S",1522
"nova1.L",6616
"nova1.S",6616
"nova2.L",2947
"nox4.S",5854
"noxa1.L",2565
"noxa1.S",2565
"noxo1.L",3117
"noxred1.L",5516
"npas2.L",4293
"npas3.L",6667
"npas3.S",6667
"npas4.S",6676
"npat.S",4534
"npb.L",597
"npbwr1.L",3570
"npc1.L",4866
"npc1l1.S",5160
"npc2.L",1124
"npc2.S",1124
"npdc1.2.L",2283
"npdc1.2.S",2283
"npepl1.L",2120
"npepl1.S",2120
"npepps.L",7757
"npepps.S",7757
"nphp1.L",3259
"nphp3.L",6899
"nphs1.S",5329
"nphs2.L",1632
"npl.L",1383
"npl.S",1383
"nploc4.S",2597
"npm1.L",1154
"npm2.L",844
"npm2.S",844
"npm3.L",2158
"npm3.S",2158
"npnt.S",2946
"nppa.L",1597
"nppc.S",1966
"npr1.L",3661
"npr1.S",3661
"npr2.L",4068
"npr3.L",3398
"nprl2.S",1956
"nprl3.L",5739
"nptn.L",3255
"nptn.S",3255
"nptx1.L",3684
"nptx2.S",5688
"nptxr.L",1895
"nptxr.S",1895
"npvf.S",1109
"npy.L",2378
"npy.S",2378
"npy1r.S",2301
"npy4r.L",4867
"npy4r.S",4867
"npy5r.L",2142
"npy5r.S",2142
"nqo1.L",1045
"nr0b1.L",939
"nr0b1.S",939
"nr0b2.L",1269
"nr0b2.S",1269
"nr1d1.L",3543
"nr1d2.L",7515
"nr1d2.S",7515
"nr1h2.L",3472
"nr1h2.S",3472
"nr1h4.L",2113
"nr1h5.L",1975
"nr1h5.S",1975
"nr1i2.L",5636
"nr1i2.S",5636
"nr1i3.L",2383
"nr1i3.S",2383
"nr2c1.L",3581
"nr2c1.S",3581
"nr2c2.S",6405
"nr2c2ap.S",2561
"nr2e1.L",2648
"nr2e1.S",2648
"nr2f1.L",2350
"nr2f2",2392
"nr2f2.L",2392
"nr2f2.S",2392
"nr2f5.S",2110
"nr2f6.L",1897
"nr3c1.L",9139
"nr3c1.S",9139
"nr3c2.L",5825
"nr3c2.S",5825
"nr4a1",2530
"nr4a1.L",2530
"nr4a2.L",3058
"nr4a2.S",3058
"nr5a1.L",8518
"nr5a2.L",2738
"nr5a2.S",2738
"nr6a1.L",7471
"nr6a1.S",7471
"nrarp.S",874
"nrbf2.L",5267
"nrbf2.S",5267
"nrbp1.L",3709
"nrbp1.S",3709
"nrcam.L",7427
"nrcam.S",7427
"nrdc.L",4260
"nrdc.S",4260
"nrde2.L",3613
"nrf1.L",10984
"nrf1.S",10984
"nrg1.L",5902
"nrg3.S",2850
"nrip1.L",13405
"nrip1.S",13405
"nrip3.L",3687
"nrip3.S",3687
"nrk.L",4363
"nrk.S",4363
"nrl.L",1802
"nrl.S",1802
"nrn1.L",1691
"nrn1.S",1691
"nrn1l.L",2649
"nrn1l.S",2649
"nrp1.L",8595
"nrp2.S",4731
"nrros.L",2341
"nrros.S",2341
"nrsn1.L",3636
"nrsn1.S",3636
"nrxn1.S",9764
"nrxn3.L",6146
"nsa2.L",1409
"nsd1.L",9628
"nsd1.S",9628
"nsf",3447
"nsf.L",3447
"nsfl1c.L",1906
"nsfl1c.S",1906
"nsg1.L",4350
"nsg1.S",4350
"nsl1.L",5638
"nsmce1.L",5255
"nsmce2.L",821
"nsmf.L",7049
"nsmf.S",7049
"nsrp1.L",4218
"nsun2.S",2870
"nsun3.L",4389
"nsun4.L",1467
"nsun4.S",1467
"nsun6.L",3511
"nsun7.L",2569
"nsun7.S",2569
"nt5c1a.S",1554
"nt5c2.L",2791
"nt5c3a.L",1685
"nt5c3b.L",5572
"nt5dc1.L",3215
"nt5dc1.S",3215
"nt5dc2.L",3585
"nt5dc2.S",3585
"nt5dc3.L",2667
"nt5dc3.S",2667
"nt5dc4.L",2684
"nt5e.S",2003
"nt5m.L",2364
"nt5m.S",2364
"ntan1.L",2307
"ntf3.L",4902
"ntf3.S",4902
"nthl1.L",1275
"nthl1.S",1275
"ntm.L",1509
"ntm.S",1509
"ntmt1.L",2060
"ntmt1.S",2060
"ntn1.L",3866
"ntn1.S",3866
"ntn3.L",3061
"ntn3.S",3061
"ntn4.L",3552
"ntn4.S",3552
"ntng2.L",6184
"ntng2.S",6184
"ntrk1.L",3854
"ntrk1.S",3854
"ntrk2.L",3265
"ntrk2.S",3265
"nts.L",695
"nts.S",695
"ntsr1.S",1155
"nuak1.S",3116
"nuak2.L",3633
"nuak2.S",3633
"nub1.L",5828
"nubp1.L",2330
"nubp1.S",2330
"nubp2.L",1843
"nubpl.L",1784
"nucb1.L",3647
"nucb1.S",3647
"nucb2.L",3097
"nucb2.S",3097
"nucks1.L",2927
"nucks1.S",2927
"nudc.L",1291
"nudc.S",1291
"nudcd1.S",1908
"nudcd2.L",1677
"nudcd3.L",2391
"nudcd3.S",2391
"nudt1.L",5413
"nudt1.S",5413
"nudt12.L",1784
"nudt12.S",1784
"nudt13.L",2621
"nudt15.L",1195
"nudt16.L",1261
"nudt17.L",4240
"nudt18.S",2919
"nudt19.L",1561
"nudt2.L",2081
"nudt2.S",2081
"nudt22.L",1498
"nudt4.L",5841
"nudt4.S",5841
"nudt5.L",1140
"nudt5.S",1140
"nudt6.L",1515
"nudt7.L",1563
"nudt7.S",1563
"nudt8.L",994
"nudt9.L",5788
"nuf2.L",1703
"nuf2.S",1703
"nufip1.L",2109
"nufip1.S",2109
"nufip2.L",2481
"numa1.L",9288
"numa1.S",9288
"numb.L",8812
"numb.S",8812
"numbl.L",9547
"numbl.S",9547
"nup107.S",3928
"nup133.L",6536
"nup133.S",6536
"nup153.L",5100
"nup153.S",5100
"nup155.L",4808
"nup160.L",5874
"nup188.L",5672
"nup188.S",5672
"nup205.L",7960
"nup210.L",9323
"nup214.L",7179
"nup35.L",2452
"nup35.S",2452
"nup37.L",1985
"nup43.S",1328
"nup54.S",2264
"nup58.L",4342
"nup62.L",2762
"nup85.L",2760
"nup88.L",2784
"nup88.S",2784
"nup93.L",6764
"nup98.L",7480
"nupr1.L",1934
"nus1.L",1718
"nus1.S",1718
"nusap1.L",2528
"nusap1.S",2528
"nutf2.L",2812
"nvl.L",5941
"nwd1.L",5517
"nwd2.S",6277
"nxf1.L",6480
"nxf1.S",6480
"nxn.L",2233
"nxn.S",2233
"nxnl1.L",5819
"nxnl2.L",770
"nxnl2.S",770
"nxpe2.L",2180
"nxpe3.L",2345
"nxpe3.S",2345
"nxpe4.S",3573
"nxph3.L",2507
"nxph3.S",2507
"nxt2.L",2560
"nyap1.L",7052
"nyx.L",2305
"nyx.S",2305
"oaz1.L",1280
"oaz1.S",1280
"oaz2.S",1250
"obscn.L",23224
"obscn.S",23224
"ocel1.L",2876
"ociad1.L",1095
"ociad1.S",1095
"ociad2.L",1136
"ociad2.S",1136
"ocln.L",3381
"ocln.S",3381
"ocrl.L",4502
"ocrl.S",4502
"odam.L",939
"odc1.L",2005
"odc1.S",2005
"odf2.L",3009
"odf2l.L",2322
"odf3.L",2028
"odf3.S",2028
"ofd1.L",5078
"ogdh.L",4589
"ogdh.S",4589
"ogdhl.L",3299
"ogfod1.L",2986
"ogfod3.L",5570
"ogfrl1.S",4940
"ogg1.L",1518
"ogn.L",2001
"ogn.S",2001
"ogt.L",4394
"oit3.L",3068
"oit3.S",3068
"ola1.L",1690
"ola1.S",1690
"olah.L",2212
"olfm1.L",4279
"olfm1.S",4279
"olfm3.L",2839
"olfm4.L",1724
"olfml2a.L",4924
"olfml2a.S",4924
"olfml3.L",2155
"olfml3.S",2155
"olig3.S",2068
"oma1.L",3092
"oma1.S",3092
"omg.L",7672
"omg.S",7672
"omp.L",1321
"omp.S",1321
"onecut1.2.S",6924
"onecut1.L",3067
"onecut2.L",8693
"onecut2.S",8693
"onecut3.L",2809
"opa3.L",728
"opa3.S",728
"ophn1.L",3887
"oplah.L",4395
"opn1lw.L",2206
"opn1lw.S",2206
"opn1sw.L",2180
"opn4.L",2619
"opn4.S",2619
"opn5.L",1102
"oprd1.L",2851
"oprl1.L",5614
"oprl1.S",5614
"oprm1.S",6884
"optc.S",1714
"optn.L",2040
"optn.S",2040
"or1s1.S",1216
"or51e1.L",4152
"or52d1",1867
"or52m1.L",1260
"orai1.L",1931
"orai1.S",1931
"orai2.L",2127
"orai2.S",2127
"orc1.L",2834
"orc2.S",2138
"orc3.S",2463
"orc4.L",1513
"orc5.L",1795
"orc6.L",1573
"ormdl1.L",4401
"ormdl1.S",4401
"ormdl2.L",2043
"ormdl2.S",2043
"os9.L",3107
"os9.S",3107
"osbp.L",2871
"osbp.S",2871
"osbp2.L",2529
"osbp2.S",2529
"osbpl10.L",7620
"osbpl10.S",7620
"osbpl11.L",5644
"osbpl1a.L",3957
"osbpl1a.S",3957
"osbpl3.L",6586
"osbpl3.S",6586
"osbpl6.L",8311
"osbpl6.S",8311
"osbpl8.L",4139
"osbpl9.L",3293
"osbpl9.S",3293
"oscp1.L",1744
"oscp1.S",1744
"oser1.L",6648
"oser1.S",6648
"osgep.L",1556
"osgepl1.L",4173
"osgin1.L",6308
"osgin2.L",3368
"osgin2.S",3368
"osr1.L",868
"osr1.S",868
"osr2.L",1719
"osr2.S",1719
"ostc.L",831
"ostc.S",831
"ostf1.L",2002
"ostf1.S",2002
"ostm1.L",4489
"otc.S",1622
"otoa.L",5868
"otog.L",8387
"otog.S",8387
"otop2.L",5641
"otop3.L",2973
"otop3.S",2973
"otor.L",1152
"otos.L",781
"otos.S",781
"otub1.L",1158
"otub1.S",1158
"otub2.S",941
"otud1.L",2451
"otud1.S",2451
"otud3.L",5495
"otud3.S",5495
"otud4.L",4777
"otud6b.L",1209
"otud6b.S",1209
"otud7a.L",6392
"otud7a.S",6392
"otud7b.L",5125
"otud7b.S",5125
"otx1.L",3189
"otx1.S",3189
"otx2.L",2340
"otx2.S",2340
"ovca2.S",1955
"ovch1.L",5554
"ovch2.S",2835
"ovol1.L",4483
"ovol3.L",969
"ovol3.S",969
"ovos2.L",5197
"oxa1l.L",1911
"oxa1l.S",1911
"oxct1.L",2309
"oxct1.S",2309
"oxnad1.L",3764
"oxnad1.S",3764
"oxr1.L",4083
"oxr1.S",4083
"oxsm.S",6225
"oxtr.L",7760
"p2rx1.L",2914
"p2rx2.S",1418
"p2rx4.L",1469
"p2rx5.L",1580
"p2rx6.L",2194
"p2rx7.L",1977
"p2ry1.L",6518
"p2ry1.S",6518
"p2ry10.L",2635
"p2ry10.S",2635
"p2ry11.L",3022
"p2ry11.S",3022
"p2ry12.L",1419
"p2ry12.S",1419
"p2ry13.L",1884
"p2ry14.L",3173
"p2ry14.S",3173
"p2ry2.L",7643
"p2ry2.S",7643
"p2ry4.L",2498
"p2ry8.L",5946
"p2ry8.S",5946
"p3h1.L",4336
"p3h2.L",2266
"p3h4.L",9129
"p4ha1.L",3930
"p4ha1.S",3930
"p4ha2.L",2318
"p4ha3.L",3450
"p4hb.L",2885
"p4hb.S",2885
"p4htm.S",1712
"pa2g4.L",2207
"pa2g4.S",2207
"paaf1.S",1373
"pabpc1.L",2684
"pabpc1.S",2684
"pabpc1l.L",3176
"pabpc4.L",2763
"pabpn1.L",1731
"pabpn1.S",1731
"pabpn1l.L",1436
"pabpn1l.S",1436
"pacrgl.L",4865
"pacs1.L",9250
"pacs2.L",2915
"pacs2.S",2915
"pacsin1.S",1963
"pacsin2.S",4090
"pacsin3.L",4830
"padi2.L",2767
"padi2.S",2767
"paf1.L",1732
"pafah1b1.L",5648
"pafah1b1.S",5648
"pafah1b2.L",1701
"pafah1b2.S",1701
"pafah1b3.S",1406
"pafah2.L",1607
"pag1.L",2218
"pag1.S",2218
"pagr1.L",4673
"pagr1.S",4673
"paics.1.S",4033
"paip1.L",2006
"paip1.S",2006
"paip2b.L",2092
"paip2b.S",2092
"pak1.L",2647
"pak2.L",4728
"pak2.S",4728
"pak3.L",2239
"pak3.S",2239
"pak4.L",5961
"pak6.L",3250
"pak6.S",3250
"palb2.L",5232
"palb2.S",5232
"pald1.S",3066
"palld.L",5861
"palld.S",5861
"palmd.L",3779
"palmd.S",3779
"pam.L",3986
"pam.S",3986
"pam16.L",1000
"pam16.S",1000
"pamr1.L",5692
"pamr1.S",5692
"pan2.L",4608
"pan2.S",4608
"pan3.S",5143
"pank1.L",5117
"pank1.S",5117
"pank3.S",2438
"pank4.L",2876
"pank4.S",2876
"panx1.S",2945
"paox.L",2106
"papola.L",2385
"papola.S",2385
"papolg.L",2856
"papss1.L",3431
"papss1.S",3431
"papss2.L",3774
"papss2.S",3774
"paqr3.L",2261
"paqr3.S",2261
"paqr4.L",4747
"paqr4.S",4747
"paqr5.L",2056
"paqr5.S",2056
"paqr6.L",4297
"paqr6.S",4297
"paqr8.L",5078
"paqr8.S",5078
"paqr9.L",7343
"pard3.L",10708
"pard3.S",10708
"pard6b.S",2862
"pard6g.S",2977
"park7.L",1843
"park7.S",1843
"parl.L",1624
"parn.L",5988
"parn.S",5988
"parp1.L",4606
"parp10.S",5665
"parp11.L",5622
"parp11.S",5622
"parp14.3.L",5284
"parp16.L",2086
"parp2.L",3034
"parp2.S",3034
"parp3.L",2397
"parp6.S",2429
"parp8.L",3537
"parp8.S",3537
"parp9.L",3780
"parp9.S",3780
"parpbp.S",2495
"pars2.L",2012
"parva.L",6513
"parva.S",6513
"parvb.L",4284
"parvb.S",4284
"parvg.L",1656
"parvg.S",1656
"pasd1.L",4036
"pasd1.S",4036
"pask.L",5078
"patl1.L",10519
"patl2.L",3233
"patl2.S",3233
"patz1.L",3706
"patz1.S",3706
"pawr.L",5483
"pawr.S",5483
"pax1.S",2699
"pax2.L",2898
"pax3.L",3309
"pax3.S",3309
"pax5.L",2781
"pax6.L",6118
"pax6.S",6118
"pax7.L",4336
"pax7.S",4336
"pax8.L",4334
"pax9.L",2418
"paxbp1.L",7097
"paxbp1.S",7097
"paxip1.L",8647
"paxip1.S",8647
"pbdc1.S",1566
"pbk.L",2578
"pbrm1.L",6706
"pbx1.L",3830
"pbx1.S",3830
"pbx2.L",4200
"pbx2.S",4200
"pbx3.S",9367
"pbxip1.L",4661
"pbxip1.S",4661
"pcbd1.L",1318
"pcbd2.L",1136
"pcbp1.L",2130
"pcbp2.L",3303
"pcbp2.S",3303
"pcbp3.L",2002
"pcca.L",2410
"pccb.L",1905
"pccb.S",1905
"pcdh1.L",6198
"pcdh1.S",6198
"pcdh10.L",4234
"pcdh17.S",6025
"pcdh18.S",5580
"pcdh20.L",5013
"pcdh20.S",5013
"pcdh7.L",7922
"pcdh8.L",5116
"pcdh8l.S",3527
"pcdh9.L",8887
"pcdh9.S",8887
"pced1a.L",5782
"pced1a.S",5782
"pcf11.S",8439
"pcgf1.L",2662
"pcgf1.S",2662
"pcgf2.L",2305
"pcgf2.S",2305
"pcgf5.L",2257
"pcid2.L",2073
"pcid2.S",2073
"pcif1.L",3442
"pcif1.S",3442
"pck1.L",4914
"pck1.S",4914
"pck2.S",2738
"pcm1.L",6460
"pcmt1",2379
"pcmt1.L",2379
"pcmtd1.L",2592
"pcmtd1.S",2592
"pcmtd2.L",6333
"pcmtd2.S",6333
"pcna.L",1126
"pcnt.L",13456
"pcolce.L",2236
"pcolce2.S",2089
"pcsk1.L",2867
"pcsk1.S",2867
"pcsk2.L",4069
"pcsk2.S",4069
"pcsk4.L",2665
"pcsk5.S",6268
"pcsk7.L",6087
"pcsk7.S",6087
"pcsk9.L",8461
"pcsk9.S",8461
"pcyox1.L",2577
"pcyox1l.L",2281
"pcyt1a.L",2191
"pcyt1a.S",2191
"pcyt2.L",1862
"pdap1.S",3464
"pdc.L",1898
"pdcd10.L",1304
"pdcd10.S",1304
"pdcd11.L",5885
"pdcd1lg2.L",5446
"pdcd1lg2.S",5446
"pdcd2.S",1415
"pdcd2l.L",5767
"pdcd4.L",3548
"pdcd4.S",3548
"pdcd5.L",1301
"pdcd5.S",1301
"pdcd6.L",2756
"pdcd6ip.L",3111
"pdcl.S",3363
"pdcl3.L",1432
"pdcl3.S",1432
"pde11a.S",3999
"pde12.S",2109
"pde1a.L",3474
"pde1b.L",6940
"pde1b.S",6940
"pde2a.L",8213
"pde2a.S",8213
"pde3a.L",7163
"pde3b.L",8584
"pde4a.S",4918
"pde4b.L",4458
"pde4b.S",4458
"pde4c.S",5279
"pde4dip.S",11963
"pde5a.L",4173
"pde5a.S",4173
"pde6a.L",2989
"pde6b.L",3531
"pde6c.L",2749
"pde6d.L",2465
"pde6g.L",5076
"pde6g.S",5076
"pde6h.L",2065
"pde6h.S",2065
"pde7a.L",4749
"pde7a.S",4749
"pde7b.L",5446
"pde7b.S",5446
"pdf.S",1993
"pdgfa.L",6776
"pdgfa.S",6776
"pdgfb.S",2197
"pdgfc.L",3172
"pdgfc.S",3172
"pdgfd.S",1833
"pdgfrb.S",7518
"pdgfrl.2.L",1797
"pdgfrl.L",1794
"pdhb.L",1827
"pdhb.S",1827
"pdhx.L",2544
"pdhx.S",2544
"pdia2.L",1811
"pdia2.S",1811
"pdia3.S",2240
"pdia4.L",3549
"pdia5.L",3536
"pdia5.S",3536
"pdia6.L",1879
"pdia6.S",1879
"pdik1l.L",1565
"pdik1l.S",1565
"pdilt.L",3054
"pdk1.L",2811
"pdk1.S",2811
"pdk3.L",1899
"pdk3.S",1899
"pdk4.L",3162
"pdk4.S",3162
"pdlim1.L",1575
"pdlim1.S",1575
"pdlim2.L",1111
"pdlim2.S",1111
"pdlim3.S",2592
"pdlim4.L",2070
"pdlim5.L",2702
"pdlim5.S",2702
"pdlim7.L",2953
"pdlim7.S",2953
"pdp1.L",7993
"pdpk1.L",6135
"pdpk1.S",6135
"pdpr.L",3859
"pdpr.S",3859
"pds5a.S",5743
"pds5b.L",4885
"pds5b.S",4885
"pdss1.L",7897
"pdss1.S",7897
"pdss2.S",4436
"pdx1.L",1691
"pdx1.S",1691
"pdxdc1.L",3140
"pdyn.L",699
"pdyn.S",699
"pdzd11.L",3961
"pdzd2.L",11669
"pdzd2.S",11669
"pdzd3.L",1936
"pdzd3.S",1936
"pdzd8.S",3210
"pdzk1.S",3958
"pdzk1ip1.S",1814
"pdzrn3.L",5382
"pea15.L",6805
"pea15.S",6805
"peak1.L",6477
"pebp4.L",1062
"pebp4.S",1062
"pecam1.L",3673
"pecam1.S",3673
"pecr.S",5283
"pef1.L",2367
"peli1.L",3114
"peli1.S",3114
"peli2.L",1899
"peli2.S",1899
"pelo.L",1786
"pelo.S",1786
"pelp1.L",3697
"pemt.L",1760
"penk.L",1390
"penk.S",1390
"pepd.L",1932
"per1.L",4752
"per2.L",6922
"per3.L",4285
"per3.S",4285
"perp.S",2734
"pes1.L",2476
"pes1.S",2476
"pex1.L",4138
"pex10.S",1265
"pex11a.L",2330
"pex11b.L",1537
"pex11b.S",1537
"pex11g.S",2091
"pex12.L",3938
"pex12.S",3938
"pex14.S",2271
"pex16.S",1384
"pex19.L",1382
"pex19.S",1382
"pex2.L",4079
"pex26.L",3943
"pex3.L",3315
"pex5.S",5180
"pex5l.L",2561
"pex5l.S",2561
"pex6.S",2994
"pfdn1.L",989
"pfdn1.S",989
"pfdn2.S",1551
"pfdn4.S",2634
"pfdn6.L",712
"pfdn6.S",712
"pfkfb1.S",2923
"pfkfb2.L",2439
"pfkfb3.L",4159
"pfkfb3.S",4159
"pfkfb4.L",3442
"pfkfb4.S",3442
"pfkm.L",2738
"pfkm.S",2738
"pfkp.L",4849
"pfkp.S",4849
"pfn1.L",776
"pfn1.S",776
"pfn2.L",924
"pga4.L",1399
"pgam1.L",1626
"pgam1.S",1626
"pgam2.L",1564
"pgam2.S",1564
"pgam5.L",4132
"pgam5.S",4132
"pgap1.L",4280
"pgap2.L",1628
"pgap3.L",4470
"pgat.L",1309
"pgc.S",2026
"pggt1b.L",3533
"pggt1b.S",3533
"pgk1",1987
"pgk1.L",1987
"pgls.L",1665
"pgls.S",1665
"pglyrp1-like.1.S",1597
"pglyrp1.L",1235
"pglyrp1.S",1235
"pgm2.L",2767
"pgm3.L",2933
"pgp.L",2645
"pgpep1.S",1634
"pgq.L",2087
"pgr.L",3576
"pgr.S",3576
"pgrmc1.L",2518
"pgrmc2.L",2101
"phactr1.L",4764
"phactr1.S",4764
"phactr2.L",6618
"phactr3.L",6165
"phactr3.S",6165
"phax.L",4429
"phax.S",4429
"phb.L",2687
"phb.S",2687
"phb2.S",2173
"phc1.L",9049
"phc1.S",9049
"phc2.L",4444
"phex.L",2485
"phex.S",2485
"phf1.L",4371
"phf1.S",4371
"phf10.S",1894
"phf12.S",4549
"phf13.L",2150
"phf13.S",2150
"phf2.L",6362
"phf20.L",7450
"phf20.S",7450
"phf20l1.L",3370
"phf21a.L",7114
"phf21a.S",7114
"phf23.L",1371
"phf23.S",1371
"phf5a.L",597
"phf5a.S",597
"phf6.L",1886
"phf6.S",1886
"phf8.L",7295
"phf8.S",7295
"phgdh.L",1713
"phgdh.S",1713
"phip.L",6073
"phip.S",6073
"phkb.L",3771
"phkb.S",3771
"phkg1.L",2081
"phkg1.S",2081
"phkg2.L",2036
"phlda1.L",3334
"phlda1.S",3334
"phlda2.L",2121
"phlda2.S",2121
"phldb1.S",8338
"phldb3.L",3376
"phldb3.S",3376
"phlpp1.S",7385
"phospho1.L",2719
"phospho1.S",2719
"phospho2.L",2498
"phox2a.S",1862
"phox2b.L",1782
"phox2b.S",1782
"phpt1.L",721
"phr.L",2505
"phrf1.L",6180
"phrf1.S",6180
"phtf2.L",2617
"phyh.S",2005
"phyhip.L",4968
"phyhipl.L",3983
"pi4k2a.L",2262
"pi4k2b.L",5318
"pi4k2b.S",5318
"pi4ka.L",7133
"pi4ka.S",7133
"pi4kb.L",3430
"pi4kb.S",3430
"pias1.L",2739
"pias1.S",2739
"pias2.L",2440
"pias3.L",4808
"pias3.S",4808
"pias4.L",3407
"pias4.S",3407
"pibf1.S",2574
"picalm.L",3837
"picalm.S",3837
"pick1.L",2422
"pick1.S",2422
"pid1.L",4014
"pid1.S",4014
"pidd1.L",5687
"piezo1.L",10829
"pif1.L",2242
"piga.L",2050
"pigb.S",2024
"pigc.L",2877
"pigc.S",2877
"pigf.L",5543
"pigf.S",5543
"pigk.L",1740
"pigk.S",1740
"pigm.L",2038
"pigo.L",4193
"pigp.L",1462
"pigp.S",1462
"pigq.L",4079
"pigs.L",2709
"pigt.L",6338
"pigv.S",1719
"pigw.S",2965
"pigx.L",3397
"pigx.S",3397
"pigy.L",1089
"pigy.S",1089
"pigz.L",7127
"pih1d1.L",1395
"pih1d2.L",1781
"pik3ap1.L",3163
"pik3ap1.S",3163
"pik3c2a.L",11087
"pik3c2a.S",11087
"pik3c3.L",3588
"pik3c3.S",3588
"pik3ca.L",3428
"pik3ca.S",3428
"pik3cb.L",4842
"pik3cb.S",4842
"pik3ip1.L",2876
"pik3ip1.S",2876
"pik3r1.L",3584
"pik3r1.S",3584
"pik3r2.L",4003
"pik3r2.S",4003
"pik3r3.L",2822
"pik3r3.S",2822
"pik3r4.L",5880
"pik3r4.S",5880
"pik3r5.S",4065
"pik3r6.L",4555
"pik3r6.S",4555
"pikfyve.L",10806
"pim1.L",6910
"pim1.S",6910
"pim3.L",2591
"pim3.S",2591
"pin4.L",2623
"pinx1.L",1271
"pip4k2a.L",6641
"pip4k2a.S",6641
"pip4k2b.L",4273
"pip4k2b.S",4273
"pip4k2c.L",3108
"pip4k2c.S",3108
"pip5k1b.L",8653
"pip5k1b.S",8653
"pip5k1c.L",2936
"pip5kl1.S",2329
"pipox.L",1867
"pir.L",2413
"pirt.L",1506
"pirt.S",1506
"pisd-like.2.S",1305
"pisd.L",1954
"pitpna.L",4578
"pitpnb.2.L",2632
"pitpnb.2.S",2632
"pitpnb.L",3911
"pitpnm2.L",5305
"pitrm1.L",4129
"pitx1.L",2319
"pitx2.S",2522
"pitx3.L",1831
"pitx3.S",1831
"piwil1.L",2811
"piwil2.L",3091
"piwil3.L",3273
"piwil4.S",2967
"pkd1.L",19375
"pkd2.L",3949
"pkd2l1.L",3272
"pkdcc.1.L",2472
"pkdcc.1.S",2472
"pkdcc.2.L",4538
"pkdcc.2.S",4538
"pkia.L",1547
"pkia.S",1547
"pkib.L",1619
"pkig.L",4778
"pkig.S",4778
"pklr.L",2436
"pklr.S",2436
"pkm.L",2140
"pkm.S",2140
"pkmyt1.L",2134
"pkmyt1.S",2134
"pkn1.L",3564
"pkn2.L",3482
"pkn2.S",3482
"pkn3.S",4223
"pknox1.L",1512
"pknox1.S",1512
"pknox2.L",3401
"pkp2.L",4585
"pkp3.L",4260
"pkp3.S",4260
"pkp4.S",4716
"pla1a.L",2667
"pla2g12a.S",1129
"pla2g15.S",4480
"pla2g1b.L",555
"pla2g1b.S",555
"pla2g2d.S",710
"pla2g2e.S",976
"pla2g3.L",1434
"pla2g4a.L",4126
"pla2g4f.L",3382
"pla2g6.L",4343
"pla2g6.S",4343
"pla2g7.L",3818
"plaa.L",2900
"plaa.S",2900
"plag1.L",2479
"plag1.S",2479
"plat.L",2605
"plbd2.L",3801
"plbd2.S",3801
"plcb1.S",5872
"plcb2.L",4430
"plcb3.L",6426
"plcb4.L",5140
"plcb4.S",5140
"plcd3.L",3661
"plcd4.L",3236
"plcd4.S",3236
"plcg1.L",7783
"plcg2.L",11203
"plch1.S",5510
"plcl1.S",4349
"plcl2.L",4503
"plcl2.S",4503
"plcxd2.L",1195
"plcxd2.S",1195
"pld1.L",7068
"pld1.S",7068
"pld2.L",4502
"pld3.L",2450
"pld6.S",979
"plec.S",20059
"plek.L",2589
"plekha1.L",3929
"plekha1.S",3929
"plekha2.L",2265
"plekha2.S",2265
"plekha6.S",6035
"plekha7.L",9832
"plekha8.L",2489
"plekhb1.L",1248
"plekhb2.L",3415
"plekhb2.S",3415
"plekhf1.S",3786
"plekhf2.L",8390
"plekhf2.S",8390
"plekhg1.L",9886
"plekhg1.S",9886
"plekhg2.L",6541
"plekhg2.S",6541
"plekhg3.L",8637
"plekhg4.L",6394
"plekhg4.S",6394
"plekhg5.S",5563
"plekhg7.L",3510
"plekhg7.S",3510
"plekhh2.L",6393
"plekhh2.S",6393
"plekhj1.L",1321
"plekhj1.S",1321
"plekhm1.L",9068
"plekhm1.S",9068
"plekhm2.S",3141
"plekhm3.L",6298
"plekho1.S",1626
"plgrkt.L",1225
"plin1.L",2401
"plin2.L",1619
"plin2.S",1619
"plin3.L",2019
"plin3.S",2019
"plk1.S",2350
"plk2.L",3134
"plk2.S",3134
"plk3.L",4046
"plk3.S",4046
"plk4.L",3587
"plk4.S",3587
"pllp.L",1080
"pllp.S",1080
"plod1.L",2802
"plod1.S",2802
"plod2.L",3299
"plod2.S",3299
"plod3.L",2871
"plp1.L",3920
"plp1.S",3920
"plp2.S",1163
"plpp2.L",2474
"plpp2.S",2474
"plpp3.S",3397
"plpp4.L",2672
"plpp5.L",3247
"plpp6.L",3684
"plpp6.S",3684
"plpp7.L",3137
